record_id,order_id,customer_id,product_id,order_date,order_total,product_price,inventory_level,customer_segment,order_status,product_category,product_subcategory,customer_ltv,order_frequency,average_order_value,product_rating,product_review_count,price_optimization_flag,price_elasticity,demand_forecast,inventory_turnover,stockout_rate,overstock_rate,revenue_growth_rate,customer_satisfaction_rate,price_optimization_date,price_optimization_result,price_optimization_recommendation
CPG-00471,ORD-00471,CUST-00471,PROD-00071,2024-08-05,607.2,33.04,3808,High-Value,Shipped,Health & Wellness,Vitamins,474.82,24,61.17,2.22,249,FALSE,1.9437,1635,5.1175,0.009671,0.068485,0.183496,0.606318,2024-06-24,Rejected,Bundle with promotion
CPG-00472,ORD-00472,CUST-00472,PROD-00072,2024-05-27,261.36,10.44,1748,Medium-Value,Cancelled,Health & Wellness,Vitamins,2862.62,20,314.2,1.13,89,TRUE,2.3475,2962,9.5799,0.146784,0.042684,-0.130806,0.511471,2024-04-26,Rejected,Bundle with promotion
CPG-00473,ORD-00473,CUST-00473,PROD-00073,2024-07-06,577.58,25.49,2443,Low-Value,Shipped,Health & Wellness,Vitamins,2284.53,14,219.42,1.29,45,FALSE,0.5418,441,1.5631,0.135246,0.068404,0.302541,0.582267,2024-06-18,Pending Review,Bundle with promotion
CPG-00474,ORD-00474,CUST-00474,PROD-00074,2024-08-29,488.92,22.57,4672,Medium-Value,Shipped,Health & Wellness,Vitamins,4123.93,18,317.57,3.74,366,TRUE,0.2867,4739,7.5899,0.04856,0.197274,0.451175,0.871418,2024-08-01,Rejected,Hold price
CPG-00475,ORD-00475,CUST-00475,PROD-00075,2024-05-01,808.4,20.35,3329,Medium-Value,Delivered,Health & Wellness,Vitamins,2627.42,1,395.53,4.27,265,TRUE,1.6223,4739,1.6206,0.032793,0.195806,0.036141,0.773043,2024-06-25,Implemented,Bundle with promotion
CPG-00476,ORD-00476,CUST-00476,PROD-00076,2024-06-22,200.64,57.4,3033,Medium-Value,Shipped,Health & Wellness,Vitamins,130.15,10,210.79,1.67,357,TRUE,1.7784,3736,5.2616,0.052759,0.165637,0.040679,0.987035,2024-07-28,Pending Review,Increase price
CPG-00477,ORD-00477,CUST-00477,PROD-00077,2024-12-21,421.06,11.43,3570,Medium-Value,Delivered,Health & Wellness,Vitamins,1460.89,22,281.65,2.31,293,FALSE,1.6219,813,11.9467,0.120891,0.020762,0.2197,0.80813,2025-01-28,Pending Review,Increase price
CPG-00478,ORD-00478,CUST-00478,PROD-00078,2024-09-02,680.28,27.76,4761,High-Value,Pending,Health & Wellness,Vitamins,3355.17,14,100.51,4.25,61,FALSE,1.4238,938,2.7489,0.070436,0.024888,0.474093,0.957015,2024-10-12,Pending Review,Bundle with promotion
CPG-00479,ORD-00479,CUST-00479,PROD-00079,2024-04-29,707.24,40.2,2518,Medium-Value,Shipped,Health & Wellness,Vitamins,3382.84,1,362.07,2.78,147,FALSE,0.1784,216,2.2638,0.056161,0.163341,0.356028,0.799973,2024-03-03,Pending Review,Decrease price
CPG-00480,ORD-00480,CUST-00480,PROD-00080,2024-12-29,893.65,37.74,3222,High-Value,Pending,Health & Wellness,Vitamins,4016.59,19,183.06,1.85,210,FALSE,2.4457,1424,5.1359,0.047719,0.031689,-0.115224,0.855012,2025-01-10,Implemented,Increase price
CPG-00481,ORD-00481,CUST-00481,PROD-00081,2024-10-06,709.09,17.09,4529,High-Value,Pending,Health & Wellness,Vitamins,4746.07,7,55.44,3.95,331,TRUE,1.1498,4861,2.2601,0.092715,0.108734,0.47792,0.785897,2024-12-03,Implemented,Decrease price
CPG-00482,ORD-00482,CUST-00482,PROD-00082,2024-08-22,573.88,54.08,2432,High-Value,Pending,Health & Wellness,Vitamins,2700.32,8,296.0,2.25,132,FALSE,1.9489,424,3.6621,0.140246,0.125488,0.210709,0.789677,2024-10-02,Implemented,Increase price
CPG-00483,ORD-00483,CUST-00483,PROD-00083,2024-08-23,123.58,12.48,633,Medium-Value,Pending,Health & Wellness,Vitamins,4230.89,7,168.5,1.5,144,FALSE,2.0091,3390,1.3461,0.143883,0.015263,0.249869,0.687627,2024-10-19,Pending Review,Bundle with promotion
CPG-00484,ORD-00484,CUST-00484,PROD-00084,2024-11-20,174.13,34.9,4969,High-Value,Delivered,Health & Wellness,Vitamins,630.18,11,397.62,1.04,101,FALSE,2.4878,4916,6.7846,0.023758,0.148339,0.441267,0.596423,2024-10-08,Implemented,Increase price
CPG-00485,ORD-00485,CUST-00485,PROD-00085,2024-09-07,467.89,8.66,1777,High-Value,Cancelled,Health & Wellness,Vitamins,1671.32,8,51.71,1.53,453,TRUE,0.7422,3946,2.7912,0.013795,0.141617,0.22154,0.733522,2024-08-14,Pending Review,Bundle with promotion
CPG-00486,ORD-00486,CUST-00486,PROD-00086,2024-09-06,831.28,51.07,2302,Medium-Value,Shipped,Health & Wellness,Vitamins,559.33,19,138.4,1.88,111,TRUE,2.389,3997,5.4849,0.066924,0.119266,-0.082661,0.659374,2024-10-19,Implemented,Bundle with promotion
CPG-00487,ORD-00487,CUST-00487,PROD-00087,2024-08-15,191.75,49.52,3681,High-Value,Cancelled,Health & Wellness,Vitamins,4452.78,17,116.16,2.24,469,FALSE,0.8043,4346,4.5509,0.004491,0.035981,-0.041855,0.895448,2024-09-24,Pending Review,Decrease price
CPG-00488,ORD-00488,CUST-00488,PROD-00088,2024-05-16,205.44,20.24,78,Medium-Value,Cancelled,Health & Wellness,Vitamins,3457.05,23,144.97,2.3,84,FALSE,1.4619,2635,10.8356,0.084246,0.077118,0.181442,0.763631,2024-03-27,Implemented,Hold price
CPG-00489,ORD-00489,CUST-00489,PROD-00089,2024-10-28,852.45,35.29,3454,Low-Value,Pending,Health & Wellness,Vitamins,3793.2,11,329.09,3.83,353,TRUE,0.5731,4047,6.2345,0.148539,0.084247,-0.200726,0.58557,2024-10-23,Pending Review,Bundle with promotion
CPG-00490,ORD-00490,CUST-00490,PROD-00090,2024-06-27,33.82,35.39,38,Medium-Value,Pending,Health & Wellness,Vitamins,1457.61,13,34.06,1.06,411,TRUE,0.9097,134,1.2987,0.014268,0.160503,0.278603,0.637337,2024-08-20,Pending Review,Bundle with promotion
CPG-00491,ORD-00491,CUST-00491,PROD-00091,2024-05-18,700.53,19.31,3723,Medium-Value,Pending,Health & Wellness,Vitamins,4250.93,4,340.37,2.73,34,TRUE,0.1703,392,9.9928,0.02081,0.198708,0.389111,0.862127,2024-04-22,Implemented,Decrease price
CPG-00492,ORD-00492,CUST-00492,PROD-00092,2024-05-20,655.84,33.18,40,Low-Value,Delivered,Health & Wellness,Vitamins,4346.67,9,355.66,3.84,427,TRUE,0.3659,2493,1.363,0.049399,0.12255,0.349988,0.634956,2024-03-23,Implemented,Decrease price
CPG-00493,ORD-00493,CUST-00493,PROD-00093,2024-09-24,121.11,35.88,3385,Low-Value,Shipped,Health & Wellness,Vitamins,2261.56,4,218.27,2.12,85,TRUE,1.4869,4015,11.728,0.048287,0.146173,-0.119336,0.631906,2024-11-11,Pending Review,Increase price
CPG-00494,ORD-00494,CUST-00494,PROD-00094,2024-07-27,754.45,51.64,639,High-Value,Pending,Health & Wellness,Vitamins,4860.24,2,100.74,1.85,341,TRUE,1.2236,3155,2.6611,0.01568,0.041732,0.172418,0.763822,2024-09-12,Pending Review,Hold price
CPG-00495,ORD-00495,CUST-00495,PROD-00095,2024-10-26,594.93,9.54,2978,Medium-Value,Shipped,Health & Wellness,Vitamins,4876.57,20,215.12,3.97,64,FALSE,0.5511,2277,5.3656,0.10294,0.190299,0.161794,0.551032,2024-12-23,Pending Review,Increase price
CPG-00496,ORD-00496,CUST-00496,PROD-00096,2024-11-04,227.9,3.66,4349,Medium-Value,Delivered,Health & Wellness,Vitamins,1792.19,4,372.23,4.13,105,TRUE,0.9506,1738,2.2321,0.075329,0.101585,-0.257474,0.636294,2024-11-21,Implemented,Increase price
CPG-00497,ORD-00497,CUST-00497,PROD-00097,2024-10-11,662.82,25.36,4866,Medium-Value,Shipped,Health & Wellness,Vitamins,2671.34,16,217.08,2.48,160,TRUE,1.7348,2040,11.5282,0.032937,0.010628,-0.27145,0.633089,2024-10-23,Implemented,Increase price
CPG-00498,ORD-00498,CUST-00498,PROD-00098,2024-07-07,796.1,24.79,1801,Low-Value,Delivered,Health & Wellness,Vitamins,4129.14,23,121.94,3.45,217,TRUE,0.5105,1668,4.4978,0.043199,0.119263,0.287106,0.547121,2024-08-01,Rejected,Bundle with promotion
CPG-00499,ORD-00499,CUST-00499,PROD-00099,2024-11-03,769.52,41.52,1365,High-Value,Shipped,Health & Wellness,Vitamins,1694.17,15,73.9,3.41,97,TRUE,1.6985,3506,4.3416,0.026627,0.052766,-0.238418,0.839601,2024-11-23,Implemented,Hold price
CPG-00500,ORD-00500,CUST-00500,PROD-00100,2024-08-27,531.1,8.34,142,Low-Value,Cancelled,Health & Wellness,Vitamins,3416.23,10,337.44,2.71,136,TRUE,1.912,770,1.6499,0.120584,0.067135,0.092529,0.675391,2024-09-26,Rejected,Hold price
CPG-00501,ORD-00501,CUST-00001,PROD-00101,2024-10-14,445.55,22.45,2733,Low-Value,Cancelled,Health & Wellness,Vitamins,3883.91,20,204.05,2.28,16,FALSE,1.7459,170,2.2009,0.061548,0.044051,0.49527,0.678597,2024-08-22,Implemented,Decrease price
CPG-00502,ORD-00502,CUST-00002,PROD-00102,2024-09-22,670.8,45.17,1587,Medium-Value,Cancelled,Health & Wellness,Vitamins,3211.73,9,353.31,4.41,194,FALSE,2.4696,4317,2.512,0.136549,0.069769,-0.035043,0.794574,2024-10-05,Pending Review,Hold price
CPG-00503,ORD-00503,CUST-00003,PROD-00103,2024-06-15,527.87,9.13,3727,Low-Value,Delivered,Health & Wellness,Vitamins,4842.36,12,129.6,3.46,437,TRUE,1.2974,1206,5.8627,0.022534,0.193334,0.199036,0.83216,2024-05-06,Pending Review,Bundle with promotion
CPG-00504,ORD-00504,CUST-00004,PROD-00104,2024-07-10,722.81,18.42,4858,High-Value,Delivered,Health & Wellness,Vitamins,313.31,10,21.93,1.05,30,FALSE,1.6846,6,1.0739,0.020658,0.175744,0.328211,0.750997,2024-07-23,Rejected,Decrease price
CPG-00505,ORD-00505,CUST-00005,PROD-00105,2024-12-28,646.18,27.06,661,Medium-Value,Delivered,Health & Wellness,Vitamins,1133.35,16,374.52,1.5,385,TRUE,2.0481,3165,5.3595,0.145036,0.019628,-0.090991,0.651011,2025-01-09,Pending Review,Decrease price
CPG-00506,ORD-00506,CUST-00006,PROD-00106,2024-09-19,615.85,41.63,1634,Medium-Value,Shipped,Health & Wellness,Vitamins,721.67,18,95.82,2.13,306,FALSE,0.3054,4643,11.1619,0.069173,0.036674,0.325925,0.916926,2024-09-10,Implemented,Decrease price
CPG-00507,ORD-00507,CUST-00007,PROD-00107,2024-09-09,406.08,43.33,3836,Medium-Value,Cancelled,Health & Wellness,Vitamins,2166.96,14,385.35,2.1,488,FALSE,0.1664,4579,0.8039,0.115015,0.017686,-0.187532,0.953424,2024-10-22,Implemented,Hold price
CPG-00508,ORD-00508,CUST-00008,PROD-00108,2024-05-30,495.79,45.81,3216,High-Value,Pending,Health & Wellness,Vitamins,2044.56,1,195.87,2.98,160,FALSE,2.1141,694,1.129,0.124484,0.129976,-0.033213,0.5487,2024-05-26,Pending Review,Bundle with promotion
CPG-00509,ORD-00509,CUST-00009,PROD-00109,2024-10-21,779.92,31.63,434,Low-Value,Shipped,Health & Wellness,Vitamins,1065.07,5,233.58,1.43,309,FALSE,0.4274,1268,3.9603,0.046634,0.197832,-0.294839,0.742478,2024-09-07,Rejected,Decrease price
CPG-00510,ORD-00510,CUST-00010,PROD-00110,2024-05-27,15.03,7.62,1673,High-Value,Delivered,Health & Wellness,Vitamins,2395.02,17,188.65,3.11,71,TRUE,2.3225,2457,5.1524,0.147404,0.164054,0.373377,0.77336,2024-06-29,Rejected,Bundle with promotion
CPG-00511,ORD-00511,CUST-00011,PROD-00111,2024-12-03,561.19,12.72,1971,High-Value,Pending,Health & Wellness,Vitamins,2582.0,23,227.74,2.51,335,FALSE,1.2531,2372,8.1767,0.143864,0.098593,0.23416,0.695595,2024-12-01,Rejected,Increase price
CPG-00512,ORD-00512,CUST-00012,PROD-00112,2024-08-24,734.94,8.97,3190,High-Value,Shipped,Health & Wellness,Vitamins,2923.66,2,265.14,1.52,155,FALSE,0.2023,2906,11.5722,0.070186,0.144613,-0.078477,0.990877,2024-07-25,Pending Review,Decrease price
CPG-00513,ORD-00513,CUST-00013,PROD-00113,2024-07-26,813.76,12.12,1240,Medium-Value,Cancelled,Health & Wellness,Vitamins,3296.87,19,148.93,2.84,272,TRUE,0.768,2482,11.12,0.010232,0.167865,0.086996,0.981278,2024-07-21,Rejected,Decrease price
CPG-00514,ORD-00514,CUST-00014,PROD-00114,2024-09-22,642.02,17.04,2654,Low-Value,Cancelled,Health & Wellness,Vitamins,4778.21,12,242.11,2.77,347,FALSE,0.2622,242,10.2984,0.023877,0.019308,-0.215024,0.967117,2024-10-25,Pending Review,Hold price
CPG-00515,ORD-00515,CUST-00015,PROD-00115,2024-11-08,883.48,15.72,1425,Low-Value,Delivered,Health & Wellness,Vitamins,4467.74,14,370.5,3.83,385,TRUE,1.5686,938,0.9303,0.11249,0.088306,-0.000542,0.815647,2024-09-18,Implemented,Decrease price
CPG-00516,ORD-00516,CUST-00016,PROD-00116,2024-07-19,110.28,35.28,1636,High-Value,Cancelled,Health & Wellness,Vitamins,1299.85,15,277.96,2.57,78,TRUE,0.5829,1328,5.4917,0.079279,0.158001,-0.231185,0.512122,2024-06-08,Rejected,Increase price
CPG-00517,ORD-00517,CUST-00017,PROD-00117,2024-06-19,44.42,46.91,4655,Low-Value,Cancelled,Health & Wellness,Vitamins,4329.23,11,90.42,1.49,12,FALSE,0.5563,1700,7.0593,0.07106,0.070421,0.194783,0.779349,2024-05-26,Implemented,Increase price
CPG-00518,ORD-00518,CUST-00018,PROD-00118,2024-08-18,568.54,9.38,4237,Medium-Value,Shipped,Health & Wellness,Vitamins,549.52,16,107.62,4.06,301,FALSE,0.1541,2375,11.1061,0.037707,0.140655,-0.245638,0.935737,2024-08-12,Pending Review,Increase price
CPG-00519,ORD-00519,CUST-00019,PROD-00119,2024-09-11,524.19,31.0,3270,Low-Value,Cancelled,Health & Wellness,Vitamins,330.41,23,358.89,3.99,487,FALSE,2.3486,2155,8.0122,0.004841,0.084281,-0.139591,0.944014,2024-08-02,Implemented,Decrease price
CPG-00520,ORD-00520,CUST-00020,PROD-00120,2024-06-19,737.83,54.91,510,High-Value,Pending,Health & Wellness,Vitamins,2493.1,19,363.64,2.15,397,TRUE,0.93,580,11.4239,0.089722,0.122487,-0.235525,0.775713,2024-05-07,Implemented,Hold price
CPG-00521,ORD-00521,CUST-00021,PROD-00121,2024-10-30,107.09,22.31,3912,Medium-Value,Delivered,Health & Wellness,Vitamins,3918.63,8,28.15,2.74,125,TRUE,0.1632,1608,6.6431,0.129044,0.136388,0.290339,0.776248,2024-12-10,Implemented,Bundle with promotion
CPG-00522,ORD-00522,CUST-00022,PROD-00122,2024-11-10,348.85,33.87,946,Medium-Value,Cancelled,Health & Wellness,Vitamins,634.06,20,393.36,1.44,369,FALSE,0.9443,2811,5.52,0.008688,0.046407,0.170894,0.613563,2024-12-07,Rejected,Increase price
CPG-00523,ORD-00523,CUST-00023,PROD-00123,2024-11-19,787.83,5.29,3592,High-Value,Delivered,Health & Wellness,Vitamins,1448.85,11,152.87,1.87,39,TRUE,2.4954,1063,7.4704,0.071805,0.024475,-0.238557,0.625099,2024-11-23,Rejected,Decrease price
CPG-00524,ORD-00524,CUST-00024,PROD-00124,2024-09-01,665.67,14.78,2479,Medium-Value,Pending,Health & Wellness,Vitamins,3912.03,10,350.21,2.25,478,TRUE,1.3644,2192,4.1669,0.081213,0.020876,-0.022692,0.705417,2024-10-25,Rejected,Bundle with promotion
CPG-00525,ORD-00525,CUST-00025,PROD-00125,2024-07-08,195.15,19.69,4529,High-Value,Delivered,Health & Wellness,Vitamins,657.6,24,330.22,1.48,276,TRUE,0.1861,1926,8.5309,0.097486,0.090753,-0.208609,0.749454,2024-06-23,Implemented,Hold price
CPG-00526,ORD-00526,CUST-00026,PROD-00126,2024-05-31,263.42,59.93,4446,Medium-Value,Delivered,Frozen Foods,Frozen Meals,1720.79,13,34.67,3.39,150,FALSE,0.9681,2053,9.4979,0.121539,0.1216,-0.200555,0.784221,2024-06-05,Pending Review,Hold price
CPG-00527,ORD-00527,CUST-00027,PROD-00127,2024-11-30,407.77,4.15,2938,Medium-Value,Delivered,Frozen Foods,Frozen Meals,3206.83,18,102.78,1.06,14,TRUE,1.491,652,3.6791,0.091549,0.062805,-0.248765,0.589902,2024-12-29,Pending Review,Hold price
CPG-00528,ORD-00528,CUST-00028,PROD-00128,2024-12-06,453.01,52.53,406,High-Value,Cancelled,Frozen Foods,Frozen Meals,616.51,2,90.02,1.8,99,FALSE,1.4917,344,6.8642,0.034193,0.190341,0.493577,0.987641,2024-12-15,Implemented,Hold price
CPG-00529,ORD-00529,CUST-00029,PROD-00129,2024-09-13,54.59,31.4,927,Low-Value,Pending,Frozen Foods,Frozen Meals,433.38,7,143.8,1.82,65,FALSE,2.0899,3408,1.321,0.063971,0.056617,-0.280244,0.803483,2024-09-08,Pending Review,Hold price
CPG-00530,ORD-00530,CUST-00030,PROD-00130,2024-08-10,346.62,3.81,3017,High-Value,Pending,Frozen Foods,Frozen Meals,1489.82,5,366.51,4.3,160,TRUE,0.355,1733,9.7924,0.076619,0.156175,0.106546,0.790743,2024-07-01,Pending Review,Decrease price
CPG-00531,ORD-00531,CUST-00031,PROD-00131,2024-08-02,43.85,59.87,642,High-Value,Pending,Frozen Foods,Frozen Meals,4795.19,8,234.85,3.54,205,FALSE,1.3935,994,10.2473,0.079163,0.010286,0.077863,0.762224,2024-09-19,Pending Review,Hold price
CPG-00532,ORD-00532,CUST-00032,PROD-00132,2024-07-05,754.87,16.1,2965,High-Value,Delivered,Frozen Foods,Frozen Meals,2306.31,24,389.51,2.03,134,TRUE,1.168,3359,4.6616,0.052798,0.101129,0.431708,0.826665,2024-06-13,Rejected,Decrease price
CPG-00533,ORD-00533,CUST-00033,PROD-00133,2024-08-20,710.88,59.23,4404,High-Value,Cancelled,Frozen Foods,Frozen Meals,3893.42,14,276.16,1.8,433,TRUE,1.5533,2351,4.4281,0.017695,0.081701,0.104021,0.574199,2024-10-11,Pending Review,Decrease price
CPG-00534,ORD-00534,CUST-00034,PROD-00134,2024-12-14,790.62,17.28,4543,Low-Value,Delivered,Frozen Foods,Frozen Meals,4654.12,24,58.38,1.05,71,TRUE,2.1013,197,8.4355,0.14849,0.026476,0.393504,0.959312,2025-01-09,Pending Review,Hold price
CPG-00535,ORD-00535,CUST-00035,PROD-00135,2024-05-30,631.78,21.53,2757,Low-Value,Shipped,Frozen Foods,Frozen Meals,3063.35,4,397.77,1.85,160,TRUE,0.277,2908,11.4241,0.136601,0.126166,0.292558,0.717845,2024-06-06,Pending Review,Decrease price
CPG-00536,ORD-00536,CUST-00036,PROD-00136,2024-11-01,177.35,56.32,686,High-Value,Cancelled,Frozen Foods,Frozen Meals,4483.22,19,245.36,3.68,479,FALSE,1.0105,3593,2.5323,0.10838,0.05586,0.318405,0.616132,2024-09-09,Pending Review,Hold price
CPG-00537,ORD-00537,CUST-00037,PROD-00137,2024-05-10,514.26,50.96,3495,Medium-Value,Cancelled,Frozen Foods,Frozen Meals,1647.86,11,307.77,4.14,306,TRUE,0.2006,1726,5.4512,0.041738,0.175917,-0.048506,0.673673,2024-06-11,Implemented,Increase price
CPG-00538,ORD-00538,CUST-00038,PROD-00138,2024-07-10,445.67,56.47,2125,Low-Value,Shipped,Frozen Foods,Frozen Meals,3779.67,8,273.24,1.78,96,TRUE,0.3303,4524,10.1461,0.11323,0.00547,0.422033,0.979928,2024-07-28,Rejected,Decrease price
CPG-00539,ORD-00539,CUST-00039,PROD-00139,2024-04-29,447.2,18.35,4678,Medium-Value,Cancelled,Frozen Foods,Frozen Meals,3673.84,17,67.95,3.88,199,FALSE,0.8079,898,8.7369,0.137878,0.023988,0.411104,0.746628,2024-05-12,Implemented,Decrease price
CPG-00540,ORD-00540,CUST-00040,PROD-00140,2024-07-08,662.5,6.59,1822,Low-Value,Cancelled,Frozen Foods,Frozen Meals,418.03,6,212.68,1.41,191,FALSE,1.1883,4202,8.2289,0.011113,0.137588,0.413818,0.519178,2024-08-28,Implemented,Hold price
CPG-00541,ORD-00541,CUST-00041,PROD-00141,2024-06-15,600.1,38.38,2014,High-Value,Pending,Frozen Foods,Frozen Meals,2952.4,8,275.87,4.07,28,FALSE,1.2283,3970,9.8595,0.110034,0.05652,-0.141142,0.937932,2024-05-05,Rejected,Decrease price
CPG-00542,ORD-00542,CUST-00042,PROD-00142,2024-04-28,74.53,12.33,3425,Low-Value,Shipped,Frozen Foods,Frozen Meals,1352.22,13,259.79,2.95,116,TRUE,1.6305,3967,6.6003,0.14315,0.175578,0.372553,0.93752,2024-03-13,Rejected,Bundle with promotion
CPG-00543,ORD-00543,CUST-00043,PROD-00143,2024-08-31,362.11,7.6,920,Medium-Value,Pending,Frozen Foods,Frozen Meals,2126.99,15,143.65,2.25,256,FALSE,0.378,3808,11.4976,0.099092,0.069516,0.018471,0.564029,2024-09-18,Pending Review,Bundle with promotion
CPG-00544,ORD-00544,CUST-00044,PROD-00144,2024-09-28,623.19,14.48,3350,High-Value,Shipped,Frozen Foods,Frozen Meals,2833.17,11,119.41,1.1,147,FALSE,1.0869,3621,5.3898,0.039105,0.010927,0.088404,0.609474,2024-08-26,Rejected,Increase price
CPG-00545,ORD-00545,CUST-00045,PROD-00145,2024-07-15,377.68,13.96,903,Low-Value,Shipped,Frozen Foods,Frozen Meals,3073.22,5,249.89,3.0,95,TRUE,2.3807,173,9.7277,0.013538,0.140946,0.429783,0.883421,2024-08-18,Rejected,Increase price
CPG-00546,ORD-00546,CUST-00046,PROD-00146,2024-10-12,474.0,50.61,3240,Low-Value,Delivered,Frozen Foods,Frozen Meals,1185.21,6,366.05,2.27,111,FALSE,1.0921,4530,8.9333,0.141002,0.007215,-0.283977,0.970178,2024-10-22,Implemented,Bundle with promotion
CPG-00547,ORD-00547,CUST-00047,PROD-00147,2024-11-16,52.42,38.63,2025,High-Value,Shipped,Frozen Foods,Frozen Meals,1398.67,4,328.94,1.99,22,FALSE,1.6727,1075,9.9104,0.131493,0.172397,-0.238778,0.752255,2024-11-30,Rejected,Bundle with promotion
CPG-00548,ORD-00548,CUST-00048,PROD-00148,2024-05-03,672.25,7.54,4818,Medium-Value,Delivered,Frozen Foods,Frozen Meals,1011.71,20,346.54,2.9,480,FALSE,1.1204,192,3.9748,0.068836,0.019936,0.47541,0.788101,2024-05-12,Pending Review,Hold price
CPG-00549,ORD-00549,CUST-00049,PROD-00149,2024-08-15,211.69,18.5,4368,Low-Value,Delivered,Frozen Foods,Frozen Meals,1260.84,1,397.4,2.42,152,FALSE,2.3835,4478,8.7177,0.067841,0.115576,-0.280087,0.885603,2024-09-14,Pending Review,Hold price
CPG-00550,ORD-00550,CUST-00050,PROD-00150,2024-08-28,513.39,48.96,685,High-Value,Cancelled,Frozen Foods,Frozen Meals,2826.38,7,348.63,3.25,180,FALSE,1.5242,688,2.1253,0.092473,0.094703,0.278426,0.78332,2024-08-18,Implemented,Increase price
CPG-00551,ORD-00551,CUST-00051,PROD-00151,2024-11-10,238.04,10.74,2633,Low-Value,Shipped,Frozen Foods,Frozen Meals,2848.3,14,351.14,2.09,182,FALSE,1.757,4608,9.639,0.081838,0.062603,0.221607,0.660919,2025-01-02,Rejected,Bundle with promotion
CPG-00552,ORD-00552,CUST-00052,PROD-00152,2024-09-06,774.91,8.09,634,Medium-Value,Pending,Frozen Foods,Frozen Meals,680.05,1,81.6,4.47,51,TRUE,0.4989,3585,10.5021,0.01705,0.177101,0.096148,0.813082,2024-11-03,Rejected,Bundle with promotion
CPG-00553,ORD-00553,CUST-00053,PROD-00153,2024-06-02,677.86,19.21,3567,Medium-Value,Cancelled,Frozen Foods,Frozen Meals,3613.72,22,123.02,2.91,214,FALSE,1.5762,3045,6.9838,0.024892,0.058039,0.248019,0.901407,2024-06-01,Rejected,Hold price
CPG-00554,ORD-00554,CUST-00054,PROD-00154,2024-09-07,237.35,55.77,1108,High-Value,Pending,Frozen Foods,Frozen Meals,2645.67,16,23.73,2.62,489,FALSE,0.5301,3855,1.2711,0.146546,0.062368,-0.14986,0.847023,2024-09-28,Rejected,Bundle with promotion
CPG-00555,ORD-00555,CUST-00055,PROD-00155,2024-07-21,69.08,22.33,4580,High-Value,Delivered,Frozen Foods,Frozen Meals,1757.54,1,372.59,2.64,90,FALSE,0.7821,3492,7.2214,0.045863,0.1249,0.022615,0.627375,2024-07-16,Rejected,Decrease price
CPG-00556,ORD-00556,CUST-00056,PROD-00156,2024-05-17,149.89,17.25,838,High-Value,Pending,Frozen Foods,Frozen Meals,3994.58,19,265.04,3.56,153,FALSE,0.8924,4852,7.4549,0.144999,0.147453,0.19271,0.954615,2024-05-28,Implemented,Decrease price
CPG-00557,ORD-00557,CUST-00057,PROD-00157,2024-04-28,890.34,10.5,1350,Medium-Value,Delivered,Frozen Foods,Frozen Meals,4379.34,11,49.56,1.32,421,TRUE,0.4287,3602,5.3922,0.070753,0.060512,0.308006,0.620386,2024-06-06,Pending Review,Bundle with promotion
CPG-00558,ORD-00558,CUST-00058,PROD-00158,2024-11-12,640.03,20.38,640,Low-Value,Shipped,Frozen Foods,Frozen Meals,4218.85,6,379.29,2.24,439,FALSE,1.8072,3582,6.9456,0.073514,0.157793,0.248294,0.778953,2024-12-15,Pending Review,Hold price
CPG-00559,ORD-00559,CUST-00059,PROD-00159,2024-06-12,781.53,22.07,3474,High-Value,Delivered,Frozen Foods,Frozen Meals,3104.02,7,165.33,3.99,404,TRUE,2.3397,88,2.7521,0.054149,0.038978,0.168951,0.664226,2024-04-30,Pending Review,Hold price
CPG-00560,ORD-00560,CUST-00060,PROD-00160,2024-09-03,552.0,29.77,359,Low-Value,Delivered,Frozen Foods,Frozen Meals,3536.11,9,257.6,1.12,150,TRUE,2.1716,3857,11.9682,0.094836,0.09806,0.078759,0.937468,2024-07-23,Rejected,Increase price
CPG-00561,ORD-00561,CUST-00061,PROD-00161,2024-05-07,342.04,42.93,1449,High-Value,Cancelled,Frozen Foods,Frozen Meals,459.98,4,41.3,3.15,375,TRUE,0.8542,4458,3.691,0.127886,0.131021,0.289963,0.666332,2024-04-27,Rejected,Hold price
CPG-00562,ORD-00562,CUST-00062,PROD-00162,2024-12-13,164.75,31.95,3302,Medium-Value,Pending,Frozen Foods,Frozen Meals,4196.7,22,43.36,4.45,379,TRUE,2.0801,4109,2.1964,0.039995,0.034517,-0.264393,0.804265,2024-11-19,Rejected,Bundle with promotion
